"","team","game_id","game_date","FGA_2","FGM_2","FGA_3","FGM_3","FTA","FTM","AST","BLK","STL","TOV","TOV_team","DREB","OREB","F_tech","F_personal","team_score","opponent_team_score","largest_lead","notD1_incomplete","OT_length_min_tot","rest_days","attendance","tz_dif_H_E","prev_game_dist","home_away","home_away_NS","travel_dist","region"
"150","alabama_state_lady_hornets","game_2022_5213","2022-03-12","41","21","19","8","19","14","15","3","2","19","1","19","10","0","25","80","101","0","FALSE",NA,"1","670","0","0","away","0","143","North"
"151","alabama_state_lady_hornets","game_2022_203","2021-11-11","31","5","20","6","14","9","5","3","4","23","3","25","16","0","17","37","72","0","FALSE",NA,"2","2123","0","862","away","-1","608","North"
"152","alabama_state_lady_hornets","game_2022_4058","2022-02-14","55","30","19","5","23","15","22","5","8","15","1","26","19","0","20","90","77","17","FALSE",NA,"2","475","0","0","home","1","0","North"
"153","alabama_state_lady_hornets","game_2022_1707","2021-12-15","43","15","11","2","18","15","9","3","6","29","5","24","9","0","18","51","97","0","FALSE",NA,"10","2832","0","729","away","-1","898","North"
"154","alabama_state_lady_hornets","game_2022_2603","2022-01-15","45","18","14","6","28","20","15","8","4","12","1","25","13","0","24","74","69","15","FALSE",NA,"5","450","0","0","home","1","0","North"
"155","alabama_state_lady_hornets","game_2022_3301","2022-01-29","48","30","16","6","9","3","26","3","10","22","0","26","14","0","16","81","64","17","FALSE",NA,"5","225","0","920","home","1","0","North"
"156","alabama_state_lady_hornets","game_2022_2183","2022-01-05","39","14","18","6","16","8","15","3","8","15","0","35","14","0","20","54","40","18","FALSE",NA,"8","359","0","523","away","-1","573","North"
"157","alabama_state_lady_hornets","game_2022_437","2021-11-16","42","13","10","1","23","16","6","8","11","23","1","18","13","1","23","45","74","2","FALSE",NA,"5","1803","0","593","away","-1","78","North"
"158","alabama_state_lady_hornets","game_2022_64","2021-11-09","51","19","20","4","17","12","10","5","1","19","0","28","22","2","25","62","91","0","FALSE",NA,NA,"4439","0",NA,"away","-1","270","North"
"159","alabama_state_lady_hornets","game_2022_4360","2022-02-19","47","23","10","2","29","21","14","1","13","14","2","26","13","0","17","73","56","20","FALSE",NA,"5",NA,"0","282","away","-1","282","North"
"160","alabama_state_lady_hornets","game_2022_5018","2022-03-05","42","14","13","4","25","16","11","5","3","21","3","33","13","0","21","56","64","16","FALSE",NA,"2","301","0","0","home","1","0","North"
"161","alabama_state_lady_hornets","game_2022_4721","2022-02-26","48","17","15","6","19","16","9","1","4","15","0","22","19","0","23","68","76","8","FALSE",NA,"5","2400","0","808","away","-1","273","North"
"162","alabama_state_lady_hornets","game_2022_5164","2022-03-10","43","20","12","2","23","14","16","3","5","25","2","35","15","0","20","60","58","17","FALSE",NA,"5","377","0","143","home","0","143","North"
"163","alabama_state_lady_hornets","game_2022_1906","2021-12-21","49","12","18","6","7","5","14","2","4","24","0","20","13","0","30","47","83","0","FALSE",NA,"3","1442",NA,NA,"away","-1","774","North"
"164","alabama_state_lady_hornets","game_2022_3989","2022-02-12","48","23","17","8","27","20","21","4","11","20","2","21","20","0","22","90","81","13","FALSE",NA,"5","201","0","507","home","1","0","North"
"165","alabama_state_lady_hornets","game_2022_1801","2021-12-18","49","27","12","4","18","14","20","6","10","19","2","30","14","0","16","80","44","36","FALSE",NA,"3",NA,NA,NA,"home","0",NA,"North"
"166","alabama_state_lady_hornets","game_2022_2365","2022-01-10","42","23","17","6","15","10","17","4","9","19","0","33","14","0","16","74","39","38","FALSE",NA,"2","175","0","0","home","1","0","North"
"167","alabama_state_lady_hornets","game_2022_1987","2021-12-28","38","15","12","2","16","6","10","4","4","24","2","17","12","0","16","42","94","2","FALSE",NA,"7","1787","0","697","away","-1","430","North"
"168","alabama_state_lady_hornets","game_2022_2307","2022-01-08","55","17","11","4","17","12","14","4","11","18","1","23","10","0","29","58","79","3","FALSE",NA,"3","275","0","573","home","1","0","North"
"169","alabama_state_lady_hornets","game_2022_1391","2021-12-05","42","12","13","1","27","19","5","3","5","15","0","19","13","0","15","46","78","0","FALSE",NA,"7","605","0","170","away","-1","170","North"
"170","alabama_state_lady_hornets","game_2022_1085","2021-11-28","37","19","14","5","24","16","15","5","5","21","0","31","9","0","16","69","59","17","FALSE",NA,"7","250","0","321","home","1","0","North"
"171","alabama_state_lady_hornets","game_2022_4891","2022-03-03","29","18","13","4","21","16","14","3","6","26","3","35","7","0","22","64","46","5","FALSE",NA,"5","509","0","273","home","1","0","North"
"172","alabama_state_lady_hornets","game_2022_3350","2022-01-31","52","22","18","5","23","14","21","2","11","20","0","24","25","0","24","73","57","22","FALSE",NA,"2","325","0","0","home","1","0","North"
"173","alabama_state_lady_hornets","game_2022_5196","2022-03-11","53","24","8","3","21","17","14","5","8","14","1","30","14","0","23","74","59","20","FALSE",NA,"1",NA,"0","0","home","0","143","North"
"174","alabama_state_lady_hornets","game_2022_3700","2022-02-07","32","14","13","5","27","18","11","3","5","29","1","21","9","2","22","61","58","3","FALSE",NA,"7","2577","0","507","away","-1","507","North"
"175","alabama_state_lady_hornets","game_2022_3012","2022-01-24","48","21","10","3","18","13","9","2","6","25","0","33","12","0","26","64","67","12","FALSE",NA,"2","430","0","58","away","-1","920","North"
"176","alabama_state_lady_hornets","game_2022_708","2021-11-21","46","13","16","3","12","8","7","3","8","25","2","17","21","0","21","43","73","0","FALSE",NA,"5","2009","0","244","away","-1","321","North"
"177","alabama_state_lady_hornets","game_2022_2950","2022-01-22","44","17","21","4","16","12","18","9","14","19","0","26","15","2","17","58","61","9","FALSE",NA,"7","529","0","959","away","-1","959","North"
"178","alcorn_state_lady_braves","game_2022_115","2021-11-09","35","7","15","5","10","6","8","2","3","25","0","12","7","0","28","35","96","0","TRUE",NA,NA,"255","0",NA,"away","-1","1279",NA
"179","alcorn_state_lady_braves","game_2022_344","2021-11-14","39","16","14","8","13","7","17","1","4","28","0","22","11","0","23","63","86","4","TRUE",NA,NA,"4541","0","1070","away","-1","276",NA
"180","alcorn_state_lady_braves","game_2022_769","2021-11-23","31","10","26","8","6","4","12","2","13","16","0","16","9","1","28","48","64","3","TRUE",NA,NA,"343","0","413","away","-1","415",NA
"181","alcorn_state_lady_braves","game_2022_898","2021-11-26","29","5","26","9","23","12","10","4","7","24","0","20","9","1","23","49","90","0","TRUE",NA,NA,"1381","0","496","away","-1","873",NA
"182","alcorn_state_lady_braves","game_2022_1308","2021-12-04","31","11","22","8","19","14","10","2","11","21","0","21","9","2","32","60","74","12","TRUE",NA,NA,"1321","0","752","away","-1","123",NA
"183","alcorn_state_lady_braves","game_2022_1461","2021-12-08","34","10","20","6","2","2","11","0","1","18","3","20","6","0","17","40","94","0","TRUE",NA,NA,"5838","0","495","away","-1","581",NA
"184","alcorn_state_lady_braves","game_2022_3296","2022-01-29","35","13","11","2","15","8","5","1","4","17","0","25","7","0","17","40","65","0","TRUE",NA,NA,"350","0","0","home","1","0",NA
"185","alcorn_state_lady_braves","game_2022_1690","2021-12-15","25","7","25","6","8","4","11","2","6","26","3","12","9","0","21","36","100","2","TRUE",NA,NA,"5408","0","591","away","-1","153",NA
"186","alcorn_state_lady_braves","game_2022_2182","2022-01-05","37","14","20","5","9","6","5","1","7","15","1","18","8","0","19","49","75","0","TRUE",NA,NA,"603","0","224","away","-1","97",NA
"187","alcorn_state_lady_braves","game_2022_2365","2022-01-10","30","11","29","3","12","8","6","2","12","20","2","19","15","0","17","39","74","5","TRUE",NA,NA,"175","0","370","away","-1","455",NA
"188","alcorn_state_lady_braves","game_2022_3629","2022-02-05","47","19","13","5","9","4","13","0","6","17","0","20","12","0","23","57","77","0","TRUE",NA,NA,"879","0","280","away","-1","280",NA
"189","alcorn_state_lady_braves","game_2022_2604","2022-01-15","33","15","24","7","14","9","9","1","6","22","1","19","9","1","26","60","63","4","TRUE",NA,NA,NA,"0","455","home","1","0",NA
"190","alcorn_state_lady_braves","game_2022_4722","2022-02-26","20","7","19","5","44","32","9","2","8","21","2","31","6","0","19","61","52","17","TRUE",NA,NA,"497","0","656","away","-1","509",NA
"191","alcorn_state_lady_braves","game_2022_3696","2022-02-07","45","20","17","6","26","18","3","2","6","17","0","22","12","0","28","76","93","0","TRUE",NA,NA,"1810","0","174","away","-1","199",NA
"192","alderson_broaddus_battlers","game_2022_1700","2021-12-15","30","12","25","9","12","5","13","2","5","29","4","30","14","0","24","56","88","7","TRUE",NA,NA,NA,NA,NA,"away","0",NA,NA
"193","american_university_eagles","game_2022_3293","2022-01-29","30","17","21","8","15","11","18","2","6","13","1","23","6","0","14","69","60","9","FALSE",NA,"3","411","0","578","home","1","0",NA
"194","american_university_eagles","game_2022_98","2021-11-09","28","15","16","3","12","8","8","2","7","24","2","22","4","0","15","47","58","10","FALSE",NA,NA,"417","0",NA,"away","-1","0",NA
"195","american_university_eagles","game_2022_234","2021-11-12","34","15","20","6","15","11","14","0","12","19","0","31","6","0","20","59","52","15","FALSE",NA,"3","1373","0","407","away","-1","407",NA
"196","american_university_eagles","game_2022_277","2021-11-13","40","21","15","3","22","17","8","2","10","25","3","32","8","0","14","68","61","13","FALSE","5","1","290","0","0","away","0","407",NA
"197","american_university_eagles","game_2022_512","2021-11-17","31","16","10","4","21","12","16","1","7","20","2","22","4","0","12","56","73","4","FALSE",NA,"4","2643","0","1602","away","-1","1501",NA
"198","american_university_eagles","game_2022_2179","2022-01-05","49","27","7","2","13","6","19","0","11","13","0","26","8","0","19","66","52","17","FALSE",NA,"18","220","0","215","home","1","0",NA
"199","american_university_eagles","game_2022_768","2021-11-23","32","19","15","5","23","16","11","2","11","21","0","21","6","0","18","69","61","11","FALSE",NA,"6","349","0","1501","home","1","0",NA
"200","american_university_eagles","game_2022_4128","2022-02-16","35","17","15","4","12","8","13","2","10","21","0","25","8","0","20","54","43","11","FALSE",NA,"4","402","0","45","away","-1","45",NA
"201","american_university_eagles","game_2022_1138","2021-12-01","39","21","20","1","15","10","14","3","8","15","0","20","15","0","17","55","47","10","FALSE",NA,"8","483","0","0","home","1","0",NA
"202","american_university_eagles","game_2022_1379","2021-12-05","37","22","15","4","21","12","15","4","6","12","2","23","8","0","13","68","58","12","FALSE",NA,"4","364","0","0","home","1","0",NA
"203","american_university_eagles","game_2022_1408","2021-12-07","28","12","17","10","19","15","16","2","7","21","1","26","5","0","22","69","56","15","FALSE",NA,"2","1441","0","159","away","-1","159",NA
"204","american_university_eagles","game_2022_4718","2022-02-26","33","15","12","4","12","7","10","1","9","18","2","17","7","0","10","49","48","1","FALSE",NA,"3","384","0","55","away","-1","55",NA
"205","american_university_eagles","game_2022_1559","2021-12-11","36","18","13","3","20","16","13","0","7","16","0","21","5","0","12","61","79","3","FALSE",NA,"4","452","0","159","home","1","0",NA
"206","american_university_eagles","game_2022_1794","2021-12-18","39","20","12","4","12","10","16","1","11","20","0","27","10","0","15","62","58","11","FALSE",NA,"7","218","0","215","away","-1","215",NA
"207","american_university_eagles","game_2022_3374","2022-02-01","42","17","14","3","22","15","15","5","11","14","2","20","11","0","15","58","51","9","FALSE",NA,"3","217","0","250","away","-1","250",NA
"208","american_university_eagles","game_2022_5216","2022-03-13","46","22","9","3","12","12","13","6","5","15","3","27","9","0","11","65","54","10","FALSE",NA,"3","1107","0","0","home","1","0",NA
"209","american_university_eagles","game_2022_3072","2022-01-26","40","12","20","4","10","8","9","1","9","14","3","25","12","0","8","44","55","9","FALSE",NA,"4","92","0","578","away","-1","578",NA
"210","american_university_eagles","game_2022_2644","2022-01-16","42","16","8","1","28","17","9","1","12","22","0","23","13","0","20","52","62","1","FALSE",NA,"4","428","0","230","away","-1","230",NA
"211","american_university_eagles","game_2022_3780","2022-02-09","41","19","9","2","14","12","13","4","11","14","1","24","4","0","14","56","48","10","FALSE",NA,"4","559","0","572","home","1","0",NA
"212","american_university_eagles","game_2022_2299","2022-01-08","50","16","20","3","9","5","6","1","6","10","0","17","16","0","20","46","69","2","FALSE",NA,"3","187","0","634","away","-1","634",NA
"213","american_university_eagles","game_2022_3986","2022-02-12","44","23","10","4","15","12","19","1","15","10","1","16","6","0","15","70","57","23","FALSE",NA,"3","611","0","0","home","1","0",NA
"214","american_university_eagles","game_2022_2945","2022-01-22","31","16","17","4","15","9","17","2","10","14","1","18","6","0","11","53","49","8","FALSE",NA,"3","472","0","0","home","1","0",NA
"215","american_university_eagles","game_2022_2412","2022-01-12","38","17","19","5","4","3","18","1","8","13","0","29","7","0","16","52","39","16","FALSE",NA,"4","269","0","634","home","1","0",NA
"216","american_university_eagles","game_2022_2738","2022-01-19","39","24","12","4","27","20","16","2","9","13","0","21","1","0","19","80","65","19","FALSE",NA,"3","259","0","230","home","1","0",NA
"217","american_university_eagles","game_2022_4831","2022-03-02","37","20","18","5","9","7","18","2","7","6","1","17","9","0","9","62","48","14","FALSE",NA,"4","462","0","55","home","1","0",NA
"218","american_university_eagles","game_2022_4447","2022-02-22","44","21","14","4","11","10","15","5","5","11","0","34","9","0","14","64","45","23","FALSE",NA,"3","168","0","374","home","1","0",NA
"219","american_university_eagles","game_2022_5078","2022-03-07","37","15","18","6","8","6","17","5","5","12","1","28","10","0","10","54","48","9","FALSE",NA,"5","283","0","0","home","1","0",NA
"220","american_university_eagles","game_2022_5150","2022-03-10","35","16","21","7","23","17","16","2","9","12","2","22","10","0","24","70","48","22","FALSE",NA,"3","386","0","0","home","1","0",NA
"221","american_university_eagles","game_2022_4487","2022-02-23","44","18","19","6","10","7","19","6","4","17","0","34","14","0","14","61","52","11","FALSE",NA,"1",NA,"0","0","home","1","0",NA
"222","american_university_eagles","game_2022_3625","2022-02-05","47","24","14","1","13","9","17","4","8","17","0","18","11","0","18","60","74","2","FALSE",NA,"4","163","0","338","away","-1","572",NA
"223","american_university_eagles","game_2022_4355","2022-02-19","46","22","18","5","3","3","13","4","5","13","1","18","13","0","16","62","67","3","FALSE","5","3","571","0","339","away","-1","374",NA
"224","angelo_state_rams","game_2022_489","2021-11-17","38","13","16","3","21","18","10","0","5","20","2","24","12","0","12","53","88","1","TRUE",NA,NA,NA,NA,NA,"away","0",NA,NA
"225","antelope_valley","game_2022_633","2021-11-20","36","6","27","6","16","7","6","1","6","19","0","29","10","0","10","37","73","0","TRUE",NA,NA,NA,NA,NA,"away","0",NA,NA
"226","antelope_valley","game_2022_1730","2021-12-16","36","8","28","4","18","11","10","2","8","18","0","25","13","0","17","39","88","0","TRUE",NA,NA,NA,NA,NA,"away","0",NA,NA
"227","antelope_valley","game_2022_1951","2021-12-21","20","1","32","6","16","12","6","1","6","29","0","24","12","0","17","32","90","0","TRUE",NA,NA,NA,NA,NA,"away","0",NA,NA
"228","app_state_mountaineers","game_2022_814","2021-11-24","39","19","18","8","8","3","13","2","10","18","0","20","3","0","15","65","73","10","FALSE",NA,"2","2533","0",NA,"away","-1","251","South"
"229","app_state_mountaineers","game_2022_2855","2022-01-22","35","21","23","5","14","10","11","2","14","20","3","27","9","0","10","67","61","13","FALSE",NA,"2","278","0","0","home","1","0","South"
