"","game_id","Wteam_name","Lteam_name","Wscore","Lscore","region"
"360","game_2022_1365","san_diego_toreros","san_diego_toreros",83,70,NA
"361","game_2022_1366","northeastern_huskies","northeastern_huskies",73,53,NA
"362","game_2022_1367","old_dominion_monarchs","old_dominion_monarchs",68,55,NA
"363","game_2022_1368","brown_bears","brown_bears",57,55,NA
"364","game_2022_1369","monmouth_hawks","monmouth_hawks",55,37,NA
"365","game_2022_1370","buffalo_bulls","buffalo_bulls",69,55,"East"
"366","game_2022_1371","saint_louis_billikens","saint_louis_billikens",59,54,NA
"367","game_2022_1372","boise_state_broncos","boise_state_broncos",76,64,NA
"368","game_2022_1373","louisiana_tech_lady_techsters","louisiana_tech_lady_techsters",69,56,"North"
"369","game_2022_1374","st_johns_red_storm","st_johns_red_storm",88,75,NA
"370","game_2022_1375","southern_miss_lady_eagles","southern_miss_lady_eagles",71,51,NA
"371","game_2022_1376","colorado_state_rams","colorado_state_rams",52,48,"West"
"372","game_2022_1377","tennessee_tech_golden_eagles","tennessee_tech_golden_eagles",76,72,"North"
"373","game_2022_1378","maryland_eastern_shore_hawks","maryland_eastern_shore_hawks",66,61,NA
"374","game_2022_1379","american_university_eagles","american_university_eagles",68,58,"East"
"375","game_2022_1381","miami_hurricanes","miami_hurricanes",70,63,"North"
"376","game_2022_1382","marquette_golden_eagles","marquette_golden_eagles",59,45,NA
"377","game_2022_1383","creighton_bluejays","creighton_bluejays",72,58,"West"
"378","game_2022_1384","depaul_blue_demons","depaul_blue_demons",103,85,"South"
"379","game_2022_1385","georgetown_hoyas","georgetown_hoyas",55,47,NA
"380","game_2022_1387","illinois_fighting_illini","illinois_fighting_illini",71,57,NA
"381","game_2022_1388","michigan_wolverines","michigan_wolverines",93,54,"South"
"382","game_2022_1389","bowling_green_falcons","bowling_green_falcons",69,53,NA
"383","game_2022_1390","unlv_lady_rebels","unlv_lady_rebels",71,56,NA
"384","game_2022_1391","jacksonville_state_gamecocks","jacksonville_state_gamecocks",78,46,"North"
"385","game_2022_1392","indiana_hoosiers","indiana_hoosiers",70,40,"South"
"386","game_2022_1393","nebraska_cornhuskers","nebraska_cornhuskers",70,67,NA
"387","game_2022_1394","norfolk_state_spartans","norfolk_state_spartans",66,59,NA
"388","game_2022_1395","campbell_fighting_camels","campbell_fighting_camels",53,40,"East"
"389","game_2022_1396","kennesaw_state_owls","kennesaw_state_owls",70,59,"North"
"390","game_2022_1398","ut_rio_grande_valley_vaqueros","ut_rio_grande_valley_vaqueros",67,58,"North"
"391","game_2022_1399","missouri_state_lady_bears","missouri_state_lady_bears",55,52,"South"
"392","game_2022_14","byu_cougars","byu_cougars",81,58,"West"
"393","game_2022_1400","south_dakota_coyotes","south_dakota_coyotes",62,39,NA
"394","game_2022_1401","east_carolina_pirates","east_carolina_pirates",75,34,NA
"395","game_2022_1402","bucknell_bison","bucknell_bison",72,60,"East"
"396","game_2022_1403","miami_hurricanes","miami_hurricanes",78,65,NA
"397","game_2022_1407","morgan_state_lady_bears","morgan_state_lady_bears",58,46,NA
"398","game_2022_1408","american_university_eagles","american_university_eagles",69,56,"East"
"399","game_2022_1409","liberty_flames","liberty_flames",59,40,"East"
"400","game_2022_1410","pittsburgh_panthers","pittsburgh_panthers",67,51,NA
"401","game_2022_1411","evansville_purple_aces","evansville_purple_aces",89,83,NA
"402","game_2022_1414","wagner_seahawks","wagner_seahawks",62,58,NA
"403","game_2022_1415","quinnipiac_bobcats","quinnipiac_bobcats",69,58,NA
"404","game_2022_1416","charleston_cougars","charleston_cougars",75,68,"North"
"405","game_2022_1417","lamar_cardinals","lamar_cardinals",88,76,NA
"406","game_2022_1418","western_illinois_leathernecks","western_illinois_leathernecks",96,93,NA
"407","game_2022_1420","oakland_golden_grizzlies","oakland_golden_grizzlies",79,58,NA
"408","game_2022_1421","smu_mustangs","smu_mustangs",61,55,"East"
"409","game_2022_1422","colorado_buffaloes","colorado_buffaloes",81,47,"West"
"410","game_2022_1423","oklahoma_sooners","oklahoma_sooners",94,58,NA
"411","game_2022_1424","west_virginia_mountaineers","west_virginia_mountaineers",65,54,"North"
"412","game_2022_1426","cal_state_fullerton_titans","cal_state_fullerton_titans",62,53,NA
"413","game_2022_1428","saint_josephs_hawks","saint_josephs_hawks",83,70,NA
"414","game_2022_1429","fairleigh_dickinson_knights","fairleigh_dickinson_knights",71,45,NA
"415","game_2022_143","arizona_wildcats","arizona_wildcats",87,44,"West"
"416","game_2022_1430","ohio_state_buckeyes","ohio_state_buckeyes",94,50,NA
"417","game_2022_1434","maryland_terrapins","maryland_terrapins",86,71,NA
"418","game_2022_1435","boston_college_eagles","boston_college_eagles",66,60,NA
"419","game_2022_1436","notre_dame_fighting_irish","notre_dame_fighting_irish",73,56,"South"
"420","game_2022_1437","syracuse_orange","syracuse_orange",85,55,NA
"421","game_2022_1438","georgia_lady_bulldogs","georgia_lady_bulldogs",69,40,"North"
"422","game_2022_1439","vanderbilt_commodores","vanderbilt_commodores",52,41,NA
"423","game_2022_1440","holy_cross_crusaders","holy_cross_crusaders",50,49,NA
"424","game_2022_1441","towson_tigers","towson_tigers",70,56,"East"
"425","game_2022_1442","monmouth_hawks","monmouth_hawks",62,53,NA
"426","game_2022_1443","vermont_catamounts","vermont_catamounts",64,46,NA
"427","game_2022_1444","colorado_state_rams","colorado_state_rams",73,60,"West"
"428","game_2022_1445","sacramento_state_hornets","sacramento_state_hornets",60,50,NA
"429","game_2022_1447","youngstown_state_penguins","youngstown_state_penguins",69,66,NA
"430","game_2022_1448","xavier_musketeers","xavier_musketeers",82,78,NA
"431","game_2022_1449","fordham_rams","fordham_rams",65,63,NA
"432","game_2022_1451","kansas_state_wildcats","kansas_state_wildcats",87,56,"West"
"433","game_2022_1452","san_diego_state_aztecs","san_diego_state_aztecs",78,77,"West"
"434","game_2022_1453","florida_gators","florida_gators",60,57,"South"
"435","game_2022_1454","marquette_golden_eagles","marquette_golden_eagles",59,51,"South"
"436","game_2022_1455","ball_state_cardinals","ball_state_cardinals",73,67,"South"
"437","game_2022_1456","western_michigan_broncos","western_michigan_broncos",58,51,NA
"438","game_2022_1457","kent_state_golden_flashes","kent_state_golden_flashes",71,66,NA
"439","game_2022_1460","washington_state_cougars","washington_state_cougars",51,49,"West"
"440","game_2022_1462","iowa_state_cyclones","iowa_state_cyclones",77,70,"South"
"441","game_2022_1463","utah_state_aggies","utah_state_aggies",66,65,NA
"442","game_2022_1464","tulane_green_wave","tulane_green_wave",91,84,"North"
"443","game_2022_1465","hampton_lady_pirates","hampton_lady_pirates",57,40,NA
"444","game_2022_1466","providence_friars","providence_friars",59,43,NA
"445","game_2022_1467","la_salle_explorers","la_salle_explorers",77,70,NA
"446","game_2022_1468","buffalo_bulls","buffalo_bulls",62,60,"East"
"447","game_2022_1470","loyola_chicago_ramblers","loyola_chicago_ramblers",58,48,"South"
"448","game_2022_1471","army_black_knights","army_black_knights",74,50,NA
"449","game_2022_1472","morgan_state_lady_bears","morgan_state_lady_bears",64,55,NA
"450","game_2022_1474","yale_bulldogs","yale_bulldogs",65,37,NA
"451","game_2022_1476","toledo_rockets","toledo_rockets",86,33,NA
"452","game_2022_1480","rhode_island_rams","rhode_island_rams",84,49,NA
"453","game_2022_1481","michigan_state_spartans","michigan_state_spartans",75,60,NA
"454","game_2022_1482","michigan_wolverines","michigan_wolverines",93,81,"South"
"455","game_2022_1483","penn_state_lady_lions","penn_state_lady_lions",52,48,NA
"456","game_2022_1484","texas_am_aggies","texas_am_aggies",88,43,NA
"457","game_2022_1485","georgia_tech_yellow_jackets","georgia_tech_yellow_jackets",57,44,"North"
"458","game_2022_1486","lafayette_leopards","lafayette_leopards",62,55,NA
"459","game_2022_1487","northern_arizona_lumberjacks","northern_arizona_lumberjacks",108,77,"West"
"460","game_2022_1489","indiana_hoosiers","indiana_hoosiers",91,58,"East"
"461","game_2022_149","cal_state_fullerton_titans","cal_state_fullerton_titans",71,69,NA
"462","game_2022_1490","eastern_kentucky_colonels","eastern_kentucky_colonels",60,55,NA
"463","game_2022_1491","tennessee_tech_golden_eagles","tennessee_tech_golden_eagles",67,50,"North"
"464","game_2022_1492","alabama_am_bulldogs","alabama_am_bulldogs",72,47,NA
"465","game_2022_1493","depaul_blue_demons","depaul_blue_demons",94,85,"South"
"466","game_2022_1494","arkansas_razorbacks","arkansas_razorbacks",66,62,"North"
"467","game_2022_1495","southeast_missouri_state_redhawks","southeast_missouri_state_redhawks",68,51,NA
"468","game_2022_1496","houston_cougars","houston_cougars",72,65,"North"
"469","game_2022_1497","portland_pilots","portland_pilots",80,62,NA
"470","game_2022_1498","villanova_wildcats","villanova_wildcats",76,67,NA
"471","game_2022_1499","georgetown_hoyas","georgetown_hoyas",68,63,NA
"472","game_2022_1500","siu_edwardsville_cougars","siu_edwardsville_cougars",63,57,NA
"473","game_2022_1501","st_bonaventure_bonnies","st_bonaventure_bonnies",61,56,NA
"474","game_2022_1502","boston_university_terriers","boston_university_terriers",66,52,NA
"475","game_2022_1504","utah_valley_wolverines","utah_valley_wolverines",63,50,"West"
"476","game_2022_1505","arizona_wildcats","arizona_wildcats",59,47,"West"
"477","game_2022_1508","nc_state_wolfpack","nc_state_wolfpack",89,54,"East"
"478","game_2022_1509","stony_brook_seawolves","stony_brook_seawolves",75,69,NA
"479","game_2022_1510","eastern_michigan_eagles","eastern_michigan_eagles",66,62,NA
"480","game_2022_1511","portland_state_vikings","portland_state_vikings",75,71,NA
"481","game_2022_1512","boise_state_broncos","boise_state_broncos",72,63,NA
"482","game_2022_1513","unc_asheville_bulldogs","unc_asheville_bulldogs",66,56,NA
"483","game_2022_1515","denver_pioneers","denver_pioneers",100,94,NA
"484","game_2022_1516","south_dakota_coyotes","south_dakota_coyotes",51,31,"West"
"485","game_2022_1517","lamar_cardinals","lamar_cardinals",63,59,NA
"486","game_2022_1518","louisiana_tech_lady_techsters","louisiana_tech_lady_techsters",77,52,"North"
"487","game_2022_1519","missouri_state_lady_bears","missouri_state_lady_bears",79,51,"South"
"488","game_2022_152","clemson_tigers","clemson_tigers",64,47,NA
"489","game_2022_1520","oregon_state_beavers","oregon_state_beavers",72,58,NA
"490","game_2022_1521","utah_utes","utah_utes",100,45,NA
"491","game_2022_1522","washington_huskies","washington_huskies",77,59,NA
"492","game_2022_1523","oklahoma_sooners","oklahoma_sooners",99,91,"West"
"493","game_2022_1525","syracuse_orange","syracuse_orange",86,46,NA
"494","game_2022_1526","uconn_huskies","uconn_huskies",71,61,"West"
"495","game_2022_1527","njit_highlanders","njit_highlanders",59,53,NA
"496","game_2022_1529","weber_state_wildcats","weber_state_wildcats",64,54,"West"
"497","game_2022_153","pittsburgh_panthers","pittsburgh_panthers",82,63,NA
"498","game_2022_1530","idaho_state_bengals","idaho_state_bengals",67,57,"West"
"499","game_2022_1531","omaha_mavericks","omaha_mavericks",48,41,NA
"500","game_2022_1532","california_baptist_lancers","california_baptist_lancers",89,73,"West"
"501","game_2022_1533","montana_state_bobcats","montana_state_bobcats",67,58,"West"
"502","game_2022_1534","oregon_ducks","oregon_ducks",68,59,"West"
"503","game_2022_1535","san_diego_toreros","san_diego_toreros",75,64,"West"
"504","game_2022_1536","providence_friars","providence_friars",68,50,NA
"505","game_2022_1537","manhattan_jaspers","manhattan_jaspers",56,44,NA
"506","game_2022_1538","coppin_state_eagles","coppin_state_eagles",66,57,NA
"507","game_2022_1539","unc_greensboro_spartans","unc_greensboro_spartans",66,56,NA
"508","game_2022_154","syracuse_orange","syracuse_orange",87,46,NA
"509","game_2022_1540","rice_owls","rice_owls",69,61,"North"
"510","game_2022_1541","california_golden_bears","california_golden_bears",102,60,NA
"511","game_2022_1542","northwestern_state_lady_demons","northwestern_state_lady_demons",78,71,NA
"512","game_2022_1546","kansas_state_wildcats","kansas_state_wildcats",79,73,"West"
"513","game_2022_1548","ut_rio_grande_valley_vaqueros","ut_rio_grande_valley_vaqueros",62,57,NA
"514","game_2022_1549","ole_miss_rebels","ole_miss_rebels",59,37,NA
"515","game_2022_155","utah_utes","utah_utes",105,56,NA
"516","game_2022_1550","northern_kentucky_norse","northern_kentucky_norse",80,69,"South"
"517","game_2022_1551","duquesne_dukes","duquesne_dukes",70,61,NA
"518","game_2022_1552","wichita_state_shockers","wichita_state_shockers",77,47,NA
"519","game_2022_1554","texas_longhorns","texas_longhorns",83,43,NA
"520","game_2022_1555","georgia_southern_eagles","georgia_southern_eagles",121,105,"North"
"521","game_2022_1556","troy_trojans","troy_trojans",77,76,"North"
"522","game_2022_1557","northwestern_wildcats","northwestern_wildcats",76,53,"East"
"523","game_2022_1558","marquette_golden_eagles","marquette_golden_eagles",89,65,"South"
"524","game_2022_1559","towson_tigers","towson_tigers",79,61,"East"
"525","game_2022_156","ualbany_great_danes","ualbany_great_danes",70,41,NA
"526","game_2022_1561","st_johns_red_storm","st_johns_red_storm",83,70,NA
"527","game_2022_1562","saint_josephs_hawks","saint_josephs_hawks",73,63,NA
"528","game_2022_1563","massachusetts_minutewomen","massachusetts_minutewomen",87,75,"East"
"529","game_2022_1564","evansville_purple_aces","evansville_purple_aces",79,49,NA
"530","game_2022_1565","illinois_state_redbirds","illinois_state_redbirds",80,71,"South"
"531","game_2022_1566","toledo_rockets","toledo_rockets",75,53,NA
"532","game_2022_1568","seton_hall_pirates","seton_hall_pirates",70,60,"East"
"533","game_2022_1569","drexel_dragons","drexel_dragons",79,57,"East"
"534","game_2022_157","santa_clara_broncos","santa_clara_broncos",91,77,NA
"535","game_2022_1570","nebraska_cornhuskers","nebraska_cornhuskers",78,50,NA
"536","game_2022_1571","ball_state_cardinals","ball_state_cardinals",81,55,"South"
"537","game_2022_1572","loyola_chicago_ramblers","loyola_chicago_ramblers",69,48,NA
"538","game_2022_1574","fresno_state_bulldogs","fresno_state_bulldogs",77,64,NA
"539","game_2022_1575","south_alabama_jaguars","south_alabama_jaguars",73,63,NA
"540","game_2022_1578","indiana_hoosiers","indiana_hoosiers",86,66,"South"
"541","game_2022_1579","michigan_wolverines","michigan_wolverines",73,61,"South"
"542","game_2022_158","wisconsin_badgers","wisconsin_badgers",67,51,NA
"543","game_2022_1580","tcu_horned_frogs","tcu_horned_frogs",87,75,NA
"544","game_2022_1581","louisville_cardinals","louisville_cardinals",64,58,"South"
"545","game_2022_1582","nc_state_wolfpack","nc_state_wolfpack",101,73,"East"
"546","game_2022_1583","florida_gators","florida_gators",69,55,"North"
"547","game_2022_1584","georgia_tech_yellow_jackets","georgia_tech_yellow_jackets",63,36,"North"
"548","game_2022_1585","miami_hurricanes","miami_hurricanes",86,45,"North"
"549","game_2022_1586","north_carolina_tar_heels","north_carolina_tar_heels",107,46,"East"
"550","game_2022_1587","notre_dame_fighting_irish","notre_dame_fighting_irish",78,41,"South"
"551","game_2022_1588","virginia_tech_hokies","virginia_tech_hokies",89,40,NA
"552","game_2022_1589","south_carolina_gamecocks","south_carolina_gamecocks",66,59,NA
"553","game_2022_1590","north_florida_ospreys","north_florida_ospreys",60,47,NA
"554","game_2022_1591","tulsa_golden_hurricane","tulsa_golden_hurricane",78,46,NA
"555","game_2022_1593","ualbany_great_danes","ualbany_great_danes",64,44,NA
"556","game_2022_1594","rhode_island_rams","rhode_island_rams",45,44,NA
"557","game_2022_1595","portland_pilots","portland_pilots",71,54,"West"
"558","game_2022_1596","navy_midshipmen","navy_midshipmen",73,59,NA
"559","game_2022_1597","wofford_terriers","wofford_terriers",78,65,"South"
"560","game_2022_1598","samford_bulldogs","samford_bulldogs",77,68,NA
"561","game_2022_1599","purdue_boilermakers","purdue_boilermakers",101,68,NA
"562","game_2022_16","nebraska_cornhuskers","nebraska_cornhuskers",108,50,NA
"563","game_2022_160","tennessee_lady_volunteers","tennessee_lady_volunteers",59,49,"South"
"564","game_2022_1600","wyoming_cowgirls","wyoming_cowgirls",71,45,NA
"565","game_2022_1602","mississippi_state_bulldogs","mississippi_state_bulldogs",54,37,NA
"566","game_2022_1603","missouri_tigers","missouri_tigers",69,55,NA
"567","game_2022_1604","arkansas_razorbacks","arkansas_razorbacks",73,39,"North"
"568","game_2022_1605","lsu_tigers","lsu_tigers",96,55,"North"
"569","game_2022_1606","penn_state_lady_lions","penn_state_lady_lions",78,58,NA
"570","game_2022_1607","green_bay_phoenix","green_bay_phoenix",63,53,"South"
"571","game_2022_1608","cincinnati_bearcats","cincinnati_bearcats",82,73,NA
"572","game_2022_1609","houston_cougars","houston_cougars",63,51,"North"
